id,employee_email,name,country,city,salary,joining_date,contract_type
74,lreely21@pcworld.com,Lek,Croatia,Pregrada,$7767.05,2024-07-19,Masonry
132,enoli3n@ihg.com,Elbertina,Croatia,Pregrada,$7022.65,2024-02-14,Framing (Steel)
138,rpaule3t@slate.com,Roland,Croatia,Pregrada,$5713.41,2024-05-01,Painting & Vinyl Wall Covering
140,ekarpmann3v@bbb.org,Ellene,Croatia,Pregrada,$5479.85,2024-04-10,Electrical
160,msygrove4f@weibo.com,Marj,Croatia,Pregrada,$3764.88,2024-05-08,Waterproofing & Caulking
209,hcaines5s@tiny.cc,Hildy,Croatia,Pregrada,$8381.63,2024-04-17,Prefabricated Aluminum Metal Canopies
226,mbernhart69@businessweek.com,Meryl,Croatia,Pregrada,$9638.44,2024-03-26,Framing (Wood)
259,lmagenny76@hhs.gov,Levin,Croatia,Pregrada,$9792.86,2024-01-20,Hard Tile & Stone
263,pmcclune7a@vistaprint.com,Parnell,Croatia,Pregrada,$7916.30,2024-01-19,Retaining Wall and Brick Pavers
272,aschimaschke7j@bluehost.com,Ajay,Croatia,Pregrada,$9366.98,2024-02-01,Overhead Doors
284,hpeatman7v@google.pl,Halli,Croatia,Pregrada,$5930.95,2024-03-17,Rebar & Wire Mesh Install
301,fsummerlee8c@slideshare.net,Faustine,Croatia,Pregrada,$7521.73,2024-03-31,Drywall & Acoustical (MOB)
352,bcullivan9r@topsy.com,Bendick,Croatia,Pregrada,$4647.45,2024-02-18,Drywall & Acoustical (FED)
383,klynessam@privacy.gov.au,Kiel,Croatia,Pregrada,$3719.46,2024-01-06,Epoxy Flooring
384,kcomeran@naver.com,Kim,Croatia,Pregrada,$8117.71,2024-01-22,Drilled Shafts
469,pparsandd0@stumbleupon.com,Poul,Croatia,Pregrada,$6730.20,2024-07-07,Exterior Signage
512,amilnee7@mysql.com,Andie,Croatia,Pregrada,$4050.79,2024-04-22,Roofing (Metal)
590,kinglefieldgd@hp.com,Ken,Croatia,Pregrada,$1061.96,2024-02-16,Soft Flooring and Base
643,jbentkehu@quantcast.com,Janeen,Croatia,Pregrada,$6203.40,2024-03-27,Construction Clean and Final Clean
666,eloudyanih@zimbio.com,Emelita,Croatia,Pregrada,$2815.03,2024-07-12,Painting & Vinyl Wall Covering
717,sforderjw@samsung.com,Shir,Croatia,Pregrada,$2718.40,2024-03-27,Framing (Wood)
722,knayshek1@newyorker.com,Koressa,Croatia,Pregrada,$4175.63,2024-03-28,Wall Protection
735,lfulbrookke@wikispaces.com,Lorenzo,Croatia,Pregrada,$2705.31,2024-07-02,Epoxy Flooring
821,rgolsthorpms@amazon.com,Rasia,Croatia,Pregrada,$8599.41,2024-03-11,Curb & Gutter
861,adecristoforonw@nifty.com,Alyson,Croatia,Pregrada,$8282.19,2024-03-13,Structural & Misc Steel Erection
886,wabsalomol@joomla.org,Worthy,Croatia,Pregrada,$1908.61,2024-06-17,Painting & Vinyl Wall Covering
905,lniesep4@comsenz.com,Lee,Croatia,Pregrada,$1843.36,2024-03-06,Casework
911,hpittampa@latimes.com,Hank,Croatia,Pregrada,$2847.07,2024-02-11,Curb & Gutter
